Year,DOY,TIME,NEE,CH4,H,LE,G,Rn,Rg,Rg_out,Rgl,Rgl_out,PPFD,WS,USt,Ta,Rh,Ts,Tw,SWC
2014,3,2100,2.474215539,0.033958997,-16.04923752,16.87046063,-34.342455,-64.7607,0,1.296317,380.0044,440.5721,0,1.441807,0.1667542,24.61548,78.18851348,25.69493,23.3,0.786
2014,3,2130,4.006055737,0.036013097,-19.27708294,21.02194434,-33.55672,-63.94759,0,1.220814,379.6281,439.4622,0,1.467117,0.1714937,24.43501,79.34613459,25.4175,23.3,0.787
2014,3,2200,1.469149219,0.039845388,-12.10284594,16.36285689,-32.997345,-63.53463,0,1.072188,378.5107,437.9863,0,1.40159,0.1722955,24.15597,80.75913979,25.18637,23.3,0.787
2014,3,2230,1.818208098,0.028161175,-10.23137901,11.48298278,-32.665835,-62.98372,0,1.1549,378.1863,437.1907,0,1.500319,0.2199353,24.11036,80.60330716,24.95484,22.8,0.787
2014,3,2300,3.190156138,0.041351098,-18.57932825,14.89572159,-31.882585,-62.21883,0,1.031406,378.0523,436.3805,0,1.531687,0.1599396,23.95786,81.0114041,24.76435,22.8,0.787
2014,3,2330,2.786467587,0.033283488,-18.31571318,13.39116158,-31.285555,-60.72585,0,1.371665,379.2443,436.0866,0,1.503657,0.1799344,23.96575,80.73628418,24.58006,22.8,0.786
2014,3,2400,2.044182314,0.027566163,-15.33182239,15.82012904,-30.537115,-60.25787,0,1.105695,379.5688,436.1368,0,1.806032,0.1557203,24.00424,80.42964248,24.38846,22.8,0.787
2014,4,30,3.727332727,0.033191919,-18.25963441,11.07961385,-29.871825,-60.24856,0,0.8674567,378.828,435.3417,0,1.745311,0.1805799,23.86176,81.27517561,24.25331,22.8,0.787
2014,4,100,3.217614175,0.023542036,-16.86412577,10.20200822,-29.570165,-60.11742,0,0.9592683,377.4801,433.7935,0,1.300738,0.1592864,23.58996,82.14978541,24.16573,22.2,0.787
2014,4,130,4.593740443,-99999,-19.26698829,4.357278482,-29.49925,-60.80088,0,1.125631,376.1156,433.1379,0,1.330818,0.1515965,23.61287,81.47472074,24.02721,22.2,0.787
2014,4,200,2.315592435,0.012790546,-11.66295509,8.665191494,-29.512735,-61.02308,0,0.8939236,374.8047,432.0026,0,1.275348,0.2248801,23.31874,82.38499562,23.8991,22.2,0.787
2014,4,230,3.913245449,0.026473064,-15.14866369,7.37554615,-29.628615,-61.14972,0,0.7947481,373.2542,430.6629,0,1.398656,0.1311243,22.99049,83.38106823,23.78671,22.2,0.786
2014,4,300,3.896255869,0.043051789,-17.7623284,5.913317154,-29.93665,-60.84941,0,1.067904,372.5992,429.6916,0,1.485327,0.1484154,22.67234,84.7742033,23.64269,22.2,0.786
2014,4,330,3.20729017,0.022784411,-16.23093944,11.52132804,-30.073825,-60.28935,0,0.8903668,372.0579,428.81,0,1.718703,0.1824275,22.42749,85.62063729,23.49689,22.2,0.787
2014,4,400,2.616603036,0.010563661,-13.81011395,4.317141652,-29.74264,-61.47169,0,1.149256,371.4383,429.1136,0,1.58452,0.2013687,22.71354,83.95423194,23.35411,21.7,0.787
2014,4,430,5.643060751,0.027906215,-20.94567562,14.27281015,-29.731735,-61.46894,0,0.9587907,369.9375,427.5089,0,1.254387,0.1410962,22.32875,84.84372227,23.27886,21.7,0.786
2014,4,500,6.251697834,-99999,-22.31859814,5.017562048,-30.09173,-60.46243,0,1.104251,369.7806,426.4778,0,1.292745,0.1992894,22.27682,83.63222814,23.17011,21.7,0.785
2014,4,530,-99999,0.043230397,-10.96854674,8.183893743,-30.25135,-58.81826,0,1.31177,371.3037,426.4028,0,1.250113,0.2135864,22.26386,83.28414899,23.03163,21.7,0.785
2014,4,600,-99999,-99999,-6.046173336,0.468244261,-29.967235,-57.3682,0,0.6690943,371.3208,425.092,0,1.174034,0.1441076,21.90624,84.790009,22.92387,21.1,0.785
2014,4,630,-99999,0.045123752,-15.54540543,2.330316416,-30.246485,-55.77482,0,1.006841,371.4984,423.7722,0,1.100976,0.1109888,21.41958,87.01432479,22.82898,21.1,0.785
2014,4,700,-99999,0.032676106,-8.046427499,10.30474008,-30.056005,-53.86168,0,1.688206,370.9217,423.9323,0,0.9615288,0.1342797,21.61318,86.72704345,22.69784,21.7,0.785
2014,4,730,-99999,-99999,-99999,44.83176399,-27.651565,-43.92479,22.80147,10.15071,369.388,425.9635,43.78955,1.06426,0.1226788,21.97072,86.03697858,22.59703,22.2,0.784
2014,4,800,-99999,0.048022958,-99999,86.08664147,-16.0173,-50.96915,46.62668,33.28237,370.3469,434.6604,78.96967,0.7779489,0.1343495,23.65522,81.21156462,22.67447,23.9,0.784
2014,4,830,-99999,0.054133036,-99999,-99999,6.59300645,-22.92938,96.40804,50.41188,373.6361,442.5617,103.2347,1.39051,0.1537598,24.51217,75.90564437,23.10544,28.9,0.783
2014,4,900,-99999,-99999,-99999,-99999,36.62682,227.3147,361.0627,59.3882,376.3784,450.7381,479.0434778,1.43043,0.1822345,25.095,73.31246375,23.93001,36.7,0.782
2014,4,930,-12.62537805,0.05629268,-99999,154.0288083,68.036685,321.1923,472.0175,71.22552,379.0256,458.6252,608.4726,1.741967,0.180329896,25.51497,71.55408445,25.01321,35,0.781
2014,4,1000,-99999,0.041604266,-99999,218.1282547,89.838535,404.9969,569.7554,78.27533,381.1391,467.6222,734.8926,1.276446,0.1939945,26.1687,70.51275436,26.18381,38.3,0.783
2014,4,1030,-11.92988378,0.053278622,-99999,205.732078,96.753685,498.1153,669.082,80.86621,384.7593,474.8598,863.4502,1.85046,0.2520193,26.63165,68.55913654,27.18614,39.4,0.784
2014,4,1100,-99999,0.04594518,-99999,275.133111,118.27625,564.2602,741.5259,83.67168,387.236,480.83,967.5329,2.059268,0.189023943,26.98716,66.84213821,28.20433,40,0.784
2014,4,1130,-12.35099648,0.079693837,-99999,242.2739187,110.8228,615.5184,793.8506,82.28502,389.2999,485.347,1045.394,2.346884,0.196904622,27.22662,66.65802485,29.20836,37.8,0.781
2014,4,1200,-15.72966514,0.035464636,-99999,-99999,87.32489,645.2515,827.4741,82.08568,390.4079,490.5448,1096.797,1.898562,0.2618155,27.52925,67.06367767,30.0799,40.6,0.781
2014,4,1230,-17.44655638,0.065886536,-99999,313.4849002,109.408255,659.6882,843.5637,80.33891,392.7801,496.3166,1128.951,1.491729,0.2172431,28.19498,66.08011912,30.83689,42.8,0.782
2014,4,1300,-14.03109909,0.064529496,53.09906417,303.3971242,118.3345,659.2302,841.6184,78.64922,395.4798,499.2187,1131.274,1.665321,0.2497591,28.5985,65.83765757,31.64355,43.3,0.783
2014,4,1330,-19.4516303,0.071602662,-99999,335.0879121,110.25215,646.0339,827.7566,76.82437,396.3122,501.2105,1119.222,1.494721,0.1905519,29.01047,64.33586446,32.19332,42.8,0.784
2014,4,1400,-12.87371482,0.061834338,41.60054779,267.1263152,104.9712,612.8732,789.9846,74.87215,398.1582,500.3975,1069.345,1.831865,0.2685134,29.361,63.40481968,32.60826,42.8,0.785
2014,4,1430,-11.5062165,0.073542453,44.09603041,268.2436849,91.797215,579.0249,750.1597,71.48325,399.2184,498.8699,1013.215,1.931889,0.2338713,29.63395,62.44896896,32.94912,41.1,0.786
2014,4,1500,-11.74675632,0.069130242,32.16119985,260.1789534,69.27955,517.3168,678.3768,66.7123,400.8538,495.2015,912.1519,2.15818,0.219961,29.87209,60.886089,33.07569,36.7,0.787
2014,4,1530,-14.78416947,0.082801048,18.99751382,272.4689567,40.608125,441.6118,589.9352,59.97074,402.2072,490.5599,792.2545,2.185082,0.2523429,29.91421,59.78155058,32.94543,36.1,0.79
2014,4,1600,-13.52511092,0.053695477,17.06353542,168.0546634,23.396645,356.8288,492.5832,51.17082,402.6006,487.1842,659.8223,1.658143,0.1985932,30.22029,56.55073855,32.51886,34.4,0.791
2014,4,1630,-11.41210784,0.045894392,9.385639557,153.2934698,8.722342,269.8759,387.9349,41.00728,405.9538,483.0055,513.0353,1.79157,0.2116328,30.14252,61.33948697,31.9624,33.9,0.792
2014,4,1700,-99999,0.061616956,-7.629559434,90.3836141,-8.0234965,180.3025,280.3547,29.83245,405.881,476.1008,364.6418,2.091078,0.274203,29.69528,62.45265443,31.28946,30,0.793
2014,4,1730,-99999,-99999,-10.71755307,36.00523412,-15.855145,84.64723,165.7978,16.37278,405.5725,470.3502,211.2943,1.845726,0.1932432,29.315,64.6860128,30.525,28.3,0.794
2014,4,1800,-99999,0.106086029,-9.506062175,97.79316514,-19.70396,-18.77935,33.60769,3.215831,416.7028,465.8739,54.10396,1.23544,0.166451056,28.46372,68.16933467,30.04425,27.2,0.795
2014,4,1830,-99999,0.085653435,-14.21024776,86.10032586,-23.763325,-36.42708,1.310539,0.4767129,424.6327,461.8936,5.618467,1.904977,0.18479637,27.87519,68.28454126,29.4826,26.7,0.795
2014,4,1900,2.547525156,0.069516831,-13.86943694,63.27295891,-30.80483,-52.96026,0,0.1783278,406.2169,456.0704,0,2.116251,0.1836598,26.89708,70.41924967,28.81426,25.6,0.795
2014,4,1930,-99999,0.067198128,-22.81006582,45.80262516,-38.270875,-65.55977,0,0.5768526,389.0703,450.797,0,2.429273,0.2459368,26.10157,73.91995683,28.09336,24.4,0.795
2014,4,2000,-99999,0.029241701,-2.381249757,20.46438475,-38.646795,-64.4311,0,0.8871043,387.0099,447.3199,0,1.540888,0.2106308,25.52293,76.69938113,27.5382,24.4,0.794
2014,4,2030,3.009056254,0.041002817,-12.41851966,25.45222925,-36.880795,-60.08147,0,0.885604,389.4527,445.7638,0,1.664545,0.2125826,25.32158,76.95628369,27.06872,23.9,0.794
2014,4,2100,2.898752212,0.03071844,-10.25215521,16.97828611,-34.66587,-50.18984,0,0.9159706,397.6866,444.7081,0,1.368677,0.1535582,24.93644,79.0903903,26.68231,23.9,0.794
2014,4,2130,-99999,0.030850266,-5.26938126,9.233861137,-32.668005,-52.11605,0,0.9129714,394.6823,443.4859,0,1.429256,0.1361676,24.92738,78.76212871,26.37688,23.9,0.794
2014,4,2200,1.534076203,0.036464943,-10.23306356,15.64026448,-30.513175,-53.28514,0,0.9219086,392.4897,442.5037,0,1.511767,0.1787342,24.69468,79.98725635,26.12095,23.9,0.794
2014,4,2230,1.95853869,0.052006187,-9.914329912,29.57101351,-30.85172,-57.83826,0,0.8738382,386.6812,440.8867,0,1.405307,0.1549222,24.58969,80.044054,25.88528,23.3,0.794
2014,4,2300,3.326283685,0.0479683,-10.64339596,17.84228251,-29.290185,-28.84626,0,1.077267,416.2814,443.1556,0,1.322025,0.168823485,24.84454,79.23083433,25.62457,23.9,0.793
2014,4,2330,-99999,0.038954903,-5.39964977,11.22519388,-24.269655,-29.05291,0,0.6781816,416.9196,444.123,0,0.9463807,0.1787037,25.09144,77.84909058,25.47107,23.9,0.793
2014,4,2400,3.679936516,0.037135455,-8.070359101,12.25135416,-24.496345,-44.74464,0,0.5331267,399.8145,441.7902,0,1.192616,0.2248142,24.77071,79.05500688,25.4286,23.9,0.793
2014,5,30,1.67331631,0.022512029,-4.86117085,8.910924088,-25.000805,-37.4748,0,0.8729028,405.9119,440.8832,0,0.7649028,0.1228432,24.60954,79.56534701,25.31399,23.9,0.793
2014,5,100,4.980650398,0.013820889,-12.43526093,14.87015588,-23.416465,-33.31618,0,0.8508322,409.8915,441.0448,0,0.8308987,0.1296946,24.61035,79.31464661,25.19156,23.9,0.793
2014,5,130,-99999,0.025287158,-14.96831427,14.24038256,-22.121275,-41.30007,0,0.4907734,400.9259,439.7024,0,1.047006,0.1103825,24.34616,80.42107885,25.11158,23.3,0.792
2014,5,200,-99999,0.011902684,-3.909572121,10.04304221,-24.88915,-55.46817,0,0.626007,384.5663,436.5801,0,1.019831,0.1043239,23.93697,81.52837226,25.03443,22.8,0.792
2014,5,230,4.671892941,0.054373958,-16.30920406,9.329575773,-27.598695,-58.96455,0,0.9490412,379.3608,434.572,0,1.184155,0.1120841,23.39471,83.64596389,24.85024,22.8,0.792
2014,5,300,-99999,0.01926047,-4.005821405,14.07395351,-29.09718,-60.30415,0,1.05692,376.8653,433.4162,0,1.278829,0.1057237,23.25646,83.68194674,24.63621,22.8,0.791
2014,5,330,3.539926733,0.074822085,-13.01903038,3.26714801,-29.89801,-60.1941,0,1.141038,376.8884,433.1796,0,1.268037,0.1530884,23.31654,83.14978798,24.40527,22.2,0.791
2014,5,400,4.564446776,0.013694127,-10.13812637,4.213863017,-30.1134,-58.40099,0,0.9935317,376.3708,431.0949,0,0.9641457,0.1068036,22.8973,84.63931656,24.26252,22.2,0.791
2014,5,430,5.249077397,0.045421271,-10.16174291,8.593281895,-30.043515,-53.98283,0,1.181952,379.9923,430.545,0,0.9589899,0.1482482,22.7462,84.83870318,24.09799,22.2,0.79
2014,5,500,-99999,0.104766745,-8.915530259,6.28126837,-28.791415,-47.54454,0,1.03675,386.4862,430.9465,0,1.040488,0.1531902,22.68021,85.54804187,23.94728,22.2,0.79
2014,5,530,3.949754438,0.080292758,-4.431190096,4.374390285,-27.540065,-43.84298,0,0.9097715,389.425,430.4066,0,0.8287305,0.1316293,22.48354,86.4235336,23.85298,22.2,0.79
2014,5,600,3.228736333,0.026772489,-2.740340872,3.846990099,-25.067825,-28.28259,0,0.7959607,404.9901,431.4334,0,0.8747489,0.1141253,22.41332,87.37447363,23.77591,22.8,0.79
2014,5,630,2.829589064,0.021197631,-4.745716862,13.37138097,-23.70937,-40.99733,0,1.021616,392.7139,431.2045,0,1.108661,0.112374,22.55617,87.02419024,23.73449,22.8,0.789
2014,5,700,4.660532051,0.046953992,-10.62553833,25.48531415,-22.21232,-11.84227,0,0.8705568,421.1571,433.5215,0,1.19206,0.1260456,22.78796,86.34880834,23.65541,23.3,0.787
2014,5,730,-7.236806531,0.028933897,1.071807557,29.01651852,-16.33903,5.950193,30.25217,5.938833,418.8155,437.1786,41.88367,1.030472,0.1032769,23.67126,82.78497479,23.6634,23.9,0.787
2014,5,800,-99999,0.044691259,4.692810647,79.39243528,-8.203281,12.98784,71.23139,17.36473,400.4118,441.2906,101.6519,1.346887,0.1670761,24.54298,78.78281094,23.81234,24.4,0.787
2014,5,830,-99999,0.059952421,-99999,111.5094213,1.035078,61.73118,138.9189,30.36292,399.9717,446.7965,152.7197,1.429223,0.1749284,25.20983,76.47241,24.11371,28.3,0.786
2014,5,900,-99999,-99999,-99999,-99999,26.292585,232.4628,360.4528,61.48156,391.2928,457.8011,478.2343845,1.5814,0.2093633,26.3292,73.23582021,24.76322,36.7,0.785
2014,5,930,-99999,0.067687013,19.34331545,245.2763305,62.571715,368.6378,514.522,78.29436,400.8321,468.4219,665.2996,2.023937,0.2123926,27.12371,70.18049572,25.92772,36.1,0.784
2014,5,1000,-13.77874969,0.071613345,-17.0424374,236.5847024,75.910645,426.7355,574.5497,79.1151,404.2552,472.9543,746.3812,2.715973,0.2486882,27.4316,68.62576978,27.09107,35,0.785
2014,5,1030,-99999,0.059935684,-9.767989507,-99999,53.969145,245.0177,317.1514,39.45028,434.0485,466.7319,426.7449,2.967436,0.1506529,27.18798,67.76552789,27.7049,30,0.786
2014,5,1100,-99999,0.073539702,17.85084202,-99999,34.545175,354.7515,449.157,56.15067,429.6046,467.8596,599.0325,3.515147,0.2614833,27.22281,67.78975128,27.53905,33.9,0.786
2014,5,1130,-99999,0.071252149,32.73200101,466.6620715,61.95416,613.2932,770.4608,90.811,413.4323,479.7889,1020.324,3.713535,0.2421535,27.90364,66.54693334,27.84972,37.2,0.784
2014,5,1200,-99999,0.073344229,24.20265499,464.7206182,77.009685,780.3802,961.4972,110.2666,421.5082,492.3587,1272.683,3.407465,0.2579947,28.60858,64.01772226,28.76485,40,0.782
2014,5,1230,-15.1945274,0.077609815,-11.85124227,357.2812573,88.70841,587.7962,732.4092,82.13861,428.3579,490.8323,979.5679,3.48217,0.2351578,28.92467,62.51169699,29.76251,33.3,0.785
2014,5,1300,-99999,0.08862361,-3.702449399,-99999,44.262005,349.3805,440.6452,53.23072,437.4816,475.5155,597.0095,4.190105,0.1631399,28.05889,64.25534717,30.01835,32.8,0.787
2014,5,1330,-18.09008566,0.085021784,9.173773218,473.5792709,44.93835,617.0822,771.9589,82.39021,409.2364,481.7228,1046.835,3.823108,0.2250138,28.21494,61.82046142,29.61616,37.8,0.786
2014,5,1400,-15.50022506,0.093090468,-0.80100295,419.6067109,61.48276,624.8102,782.8964,81.02451,407.4702,484.5319,1062.544,4.204165,0.2957897,28.80736,60.10646079,29.753,35.6,0.785
2014,5,1430,-9.763615586,0.075710952,-99999,331.4613603,42.310045,382.8625,492.7386,53.82219,421.3175,477.3714,671.1962,4.315166,0.2689988,28.68966,61.73549212,29.87419,34.4,0.787
2014,5,1500,-99999,0.084848958,-15.28684879,276.4238623,14.597925,242.6726,317.934,37.13415,430.2661,468.3933,433.3487,4.650904,0.2714809,27.6047,64.42462412,29.55129,28.9,0.789
2014,5,1530,-12.09357018,0.075612052,-99999,247.32201,1.3845065,319.1733,413.0265,48.64971,424.397,469.6005,561.8621,3.224211,0.2178835,27.70486,65.07926239,28.92484,31.1,0.788
2014,5,1600,-99999,-99999,-24.89608504,155.2276023,6.5484485,211.7909,281.9218,33.45959,430.4279,467.0992,386.9808,3.480436,0.227963946,27.508,66.46699041,28.71167,29.4,0.789
2014,5,1630,-99999,-99999,0.656563,51.58851674,-3.7932981,86.2845,124.9065,15.82463,438.2062,461.0036,178.0544,3.557294,0.2431045,26.86595,71.63951429,28.46928,25.6,0.791
2014,5,1700,-99999,0.058876417,-3.658568473,53.6174386,-13.62529,57.40091,94.46243,13.87082,431.3261,454.5168,135.2477,1.963161,0.1854279,25.57799,79.2926765,28.17061,26.1,0.791
2014,5,1730,-99999,0.067328768,-8.897517744,73.40704602,-14.141665,77.80953,119.6176,15.65194,428.1074,454.2635,150.8475,2.019615,0.159721,25.96912,75.56857748,27.63147,26.7,0.79
2014,5,1800,-99999,0.057038355,-8.618316045,47.39586723,-15.9488,22.06191,45.97096,5.532628,434.8669,453.2433,57.2265,2.34531,0.1296981,25.90553,74.27752769,27.29308,25.6,0.79
2014,5,1830,3.78600322,0.073391328,-10.52948505,57.72892527,-20.730435,-13.48443,0,0.1742491,437.5004,450.8759,0,1.615079,0.1865692,25.5789,76.1269901,27.07164,25,0.79
2014,5,1900,3.288564854,0.065324003,-16.5022413,65.67142865,-23.039145,-17.40211,0,0.3504199,433.3716,449.7093,0,2.483971,0.1393867,25.61312,75.49439963,26.72521,25,0.79
2014,5,1930,3.548528806,0.073798697,-15.63802329,67.21359011,-27.090145,-17.64184,0,0.0197685,430.6672,447.3318,0,3.439654,0.1587768,25.30629,74.92337507,26.36799,24.4,0.79
2014,5,2000,3.62316022,0.075415953,-14.02251314,48.71320567,-29.291125,-15.04062,0,0.07439543,431.5446,445.7425,0,3.380435,0.1811248,25.09175,74.60006428,26.00615,24.4,0.79
2014,5,2030,3.464591938,0.062733758,-15.47301532,49.4386789,-28.62612,-16.39606,0,0.1146139,429.0099,444.4129,0,2.37035,0.19754759,24.86956,75.2402232,25.73676,24.4,0.79
2014,5,2100,3.651525498,0.07349331,-16.43309104,46.10630179,-27.558495,-16.03851,0,0.1866102,428.6171,443.709,0,2.922377,0.1329277,24.77197,75.45774096,25.51198,23.9,0.789
2014,5,2130,2.497274488,0.038112264,-9.528417167,20.53962511,-27.45474,-15.42544,0,0.1463969,428.4073,442.8703,0,2.097522,0.2221374,24.71057,74.70061671,25.306,23.9,0.789
2014,5,2200,4.560755584,-99999,-22.40231517,49.64835862,-24.78343,-13.16134,0,0.3926964,430.7888,443.0336,0,1.402613,0.1969571,24.77454,74.15302685,25.17013,23.9,0.789
2014,5,2230,2.758987557,0.045571835,-11.77463508,22.13651023,-23.8475,-22.30767,0,0.2974535,421.4909,442.5033,0,2.319131,0.1890007,24.84087,73.80079703,25.04472,23.9,0.789
2014,5,2300,3.024156234,0.05359066,-11.45103423,35.08826561,-24.895465,-18.98529,0,0.2098074,423.6454,441.4154,0,1.803731,0.1842816,24.54284,75.38733538,24.91294,23.9,0.789
2014,5,2330,2.710693209,0.040768648,-15.91692761,30.70289733,-22.98334,-13.90993,0,0.243724,428.5562,441.5614,0,1.895281,0.221092,24.57637,74.03931535,24.79601,23.9,0.788
2014,5,2400,5.156561071,0.034444423,-23.7936372,28.79108609,-24.873995,-48.05539,0,0.1960527,392.5697,437.9357,0,2.104098,0.2294638,24.2339,74.81315708,24.70297,22.8,0.788
2014,6,30,5.333767305,0.043301467,-26.53000516,35.34782147,-28.412725,-45.85983,0,0.3991299,392.4234,435.6679,0,2.094023,0.2237749,23.77606,76.839069,24.53347,22.8,0.788
2014,6,100,-99999,0.046448119,-21.81982928,52.47839581,-29.1113,-49.69017,0,0.5300898,387.1534,434.0045,0,2.190372,0.186559081,23.50275,77.71525474,24.31374,22.2,0.787
2014,6,130,4.651824656,0.078250161,-17.9610732,30.77869406,-29.55918,-38.05083,0,0.6584362,399.0916,434.9063,0,2.22771,0.187570941,23.71624,77.01822796,24.06418,22.8,0.787
2014,6,200,-99999,0.037863658,-14.30081768,18.22597091,-25.880025,-29.10969,0,0.621106,409.5967,436.9885,0,1.704116,0.2269353,24.03972,78.23837061,23.91867,23.3,0.787
2014,6,230,5.41787505,0.021231726,-15.44367263,14.64084426,-22.48842,-14.41844,0,0.309119,424.6353,438.1021,0,1.707951,0.1903945,23.97658,80.52057137,23.92385,23.3,0.786
2014,6,300,-99999,0.080551477,-99999,6.486128829,-18.74193,-26.12141,0,0.2246882,413.6168,438.2833,0,1.599773,0.1755585,24.14727,80.12840531,23.96144,23.3,0.787
2014,6,330,3.437330887,0.059101254,-17.15173281,29.0272113,-18.47444,-14.2882,0,0.5460392,425.8452,439.1888,0,1.674757,0.172585915,24.27378,79.00597694,23.98195,23.9,0.786
2014,6,400,-99999,0.039183366,-99999,-2.699778102,-16.658085,-10.65941,0,0.273498,430.6273,440.5674,0,1.758882,0.1320532,24.66043,75.26640889,23.94242,23.3,0.786
2014,6,430,1.789810582,0.020066999,-10.217497,29.56277455,-17.068015,-21.07592,0,-0.2397292,418.3346,438.2112,0,1.608433,0.170788534,24.16253,77.63922366,24.00722,23.3,0.785
2014,6,500,-99999,-99999,-21.1889164,-99999,-16.32133,-9.058241,0,0.5284746,431.7263,438.9194,0,1.280355,0.161897621,24.06663,78.85941533,24.00322,23.3,0.785
2014,6,530,-99999,-99999,-7.551220873,115.4323949,-16.279855,-14.63134,0,1.434056,428.9476,436.2952,0,1.451614,0.166538739,23.43896,81.25651188,24.00675,22.8,0.786
2014,6,600,-99999,-99999,-10.32219537,52.88861525,-16.20372,-14.15977,0,1.448861,425.3274,435.2157,0,1.224594,0.1654449,23.10979,84.17674696,24.00513,22.8,0.786
2014,6,630,-99999,-99999,-11.69551993,84.28304563,-16.18371,-9.649534,0,1.102583,429.0607,436.5589,0,1.318712,0.2029635,23.5304,82.75099927,23.88185,23.3,0.786
2014,6,700,-99999,-99999,-99999,-99999,-14.71395,-11.1392,0,1.15262,427.7886,436.8789,0,1.189878,0.1976996,23.46125,84.65124911,23.86695,23.3,0.785
2014,6,730,-99999,-99999,-99999,-99999,-14.27881,-0.1330377,11.33907,2.445471,426.8053,435.832,25.41352,1.805295,0.176123495,23.14207,84.8074812,23.89485,23.3,0.788
2014,6,800,-99999,-99999,-99999,-99999,-12.037764,45.904,60.68786,9.753804,431.9452,436.9753,95.41529,1.689542,0.172986588,22.87315,88.15495391,23.88796,24.4,0.788
2014,6,830,-11.60837212,0.037435947,-99999,93.59767586,-2.2371225,119.2137,151.1391,24.17158,434.3213,442.075,182.2702,1.267796,0.1969964,23.52828,86.33874881,23.99654,27.2,0.787
