year,DOY,TIME,Fc,Sc,H,LE,Ust,ZL,Rg,Rg_out,Rn,Rd,PPFD,APAR,WD,WS,PA,Ta,Rh,VPD,Ho,PPT,Co,Ts_1cm,Ts_5cm,Ts_10cm,Ts_20cm,Ts_40cm,G,WL,SWC_0_5cm,SWC_0_10cm,SWC_0_20cm,HEIGHTV,EC_height,Ta_height
YYYY,integer,HHMM,micromol m-2 s-1,micromol m-2 s-1,W m-2,W m-2,m s-1,-,W m-2,W m-2,W m-2,W m-2,micromol m-2 s-1,micromol m-2 s-1,degrees,m s-1,kPa,degrees C,%,kPa,mm ,mm ,ppm,degrees C,degrees C,degrees C,degrees C,degrees C,W m-2,mm,m3 m-3,m3 m-3,m3 m-3,m,m,m
2006,3,130,-0.546,-99999,-99999,-99999,0.033,-99999,0,0,-5.943,-99999,0,-99999,210.03,0.327,100.41,-4.045,99.878,0.001,4.524,0,462.081,-0.528,1.431,2.98,4.168,-99999,-99999,-99999,0.269,0.292,0.343,0,3.145,3.75
2006,3,200,-99999,-99999,5.447,-99999,0.028,-2.08,0,0,-6.224,-99999,0,-99999,185.36,0.72,100.37,-4.459,99.821,0.001,4.383,0,620.996,-0.55,1.376,2.934,4.153,-99999,-99999,-99999,0.267,0.291,0.34,0,3.145,3.75
2006,3,230,-99999,-99999,-7.791,6.991,0.061,4.38,0,0,-6.841,-99999,0,-99999,188.38,0.618,100.35,-3.964,99.386,0.003,4.532,0,569.231,-0.605,1.321,2.887,4.137,-99999,-99999,-99999,0.265,0.292,0.341,0,3.145,3.75
2006,3,300,-99999,-99999,-99999,-99999,0.145,-99999,0,0,-5.994,-99999,0,-99999,237.44,0.675,100.35,-3.771,98.21,0.008,4.544,0,569.808,-0.648,1.263,2.834,4.113,-99999,-99999,-99999,0.264,0.29,0.34,0,3.145,3.75
2006,3,330,-3.463,-99999,-99999,-6.676,0.108,-99999,0,0,-6.269,-99999,0,-99999,126.71,0.912,100.33,-4.356,97.007,0.013,4.294,0,580.152,-0.671,1.224,2.8,4.105,-99999,-99999,-99999,0.265,0.288,0.339,0,3.145,3.75
2006,3,400,-7.264,-99999,18.465,-99999,0.04,-0.395,0,0,-6.52,-99999,0,-99999,246.64,0.691,100.29,-4.244,96.331,0.016,4.302,0,566.138,-0.745,1.157,2.743,4.074,-99999,-99999,-99999,0.264,0.288,0.34,0,3.145,3.75
2006,3,430,-99999,-99999,-99999,-99999,0.076,-99999,0,0,-6.49,-99999,0,-99999,314.02,0.62,100.27,-3.991,94.653,0.024,4.31,0,556.354,-0.787,1.101,2.692,4.046,-99999,-99999,-99999,0.262,0.287,0.339,0,3.145,3.75
2006,3,500,-99999,-99999,-99999,-99999,0.125,-99999,0,0,-6.336,-99999,0,-99999,380.96,0.646,100.27,-5.168,95.3,0.02,3.968,0,567.277,-0.861,1.054,2.66,4.042,-99999,-99999,-99999,0.261,0.286,0.338,0,3.145,3.75
2006,3,530,-99999,-99999,-99999,-99999,0.086,-99999,0,0,-5.925,-99999,0,-99999,313.52,0.706,100.3,-4.61,96.563,0.015,4.194,0,561.838,-0.907,1.011,2.619,4.025,-99999,-99999,-99999,0.26,0.286,0.341,0,3.145,3.75
2006,3,600,-99999,-99999,-99999,-99999,0.008,-99999,0,0,-2.406,-99999,0,-99999,375.06,0.401,100.35,-5.005,96.562,0.014,4.068,0,567.379,-0.883,0.963,2.572,3.996,-99999,-99999,-99999,0.257,0.285,0.34,0,3.145,3.75
2006,3,630,-99999,-99999,-99999,-99999,0.034,-99999,0,0,-4.564,-99999,0,-99999,161.91,0.707,100.31,-4.296,96.437,0.016,4.289,0,559.88,-0.781,0.944,2.545,3.986,-99999,-99999,-99999,0.258,0.285,0.338,0,3.145,3.75
2006,3,700,-99999,-99999,-99999,-99999,0.034,-99999,0,0,-4.611,-99999,6.9827,-99999,459.32,1.038,100.26,-4.653,96.776,0.014,4.191,0,562.054,-0.915,0.885,2.493,3.959,-99999,-99999,-99999,0.255,0.282,0.34,0,3.145,3.75
2006,3,730,0.453,-99999,14.105,-99999,0.057,3.349,50.881,35.907,13.695,-99999,57.885,-99999,280.34,0.52,100.26,-4.601,96.758,0.014,4.207,0,556.287,-1.021,0.822,2.431,3.914,-99999,-99999,-99999,0.256,0.283,0.338,0,3.145,3.75
2006,3,800,-99999,-99999,-99999,-99999,0.056,-99999,130.43,74.602,55.203,-99999,172.55,-99999,296.73,0.679,100.31,-4.18,96.304,0.017,4.321,0,561.651,-1.01,0.708,2.298,3.796,-99999,-99999,-99999,0.253,0.282,0.339,0,3.145,3.75
2006,3,830,-99999,-99999,-99999,-99999,0.054,-99999,191.75,86.104,106.17,-99999,332.65,-99999,288.55,0.325,100.33,-3.148,95.868,0.02,4.649,0.1,583.617,-0.816,0.618,2.181,3.695,-99999,-99999,-99999,0.253,0.282,0.34,0,3.145,3.75
2006,3,900,-99999,-99999,-99999,-99999,0.152,-99999,295.89,52.129,244.44,-99999,543.41,-99999,252.07,0.676,100.34,-1.792,93.28,0.036,5.004,0,506.545,-0.586,0.598,2.141,3.672,-99999,-99999,-99999,0.251,0.282,0.337,0,3.145,3.75
2006,3,930,-99999,-99999,-99999,26.071,0.102,-99999,400.19,45.732,355.92,-99999,669.53,-99999,223.15,0.945,100.33,-0.016,91.463,0.052,5.593,0,420.838,-0.408,0.589,2.101,3.651,-99999,-99999,-99999,0.252,0.284,0.341,0,3.145,3.75
2006,3,1000,-99999,-99999,-99999,-99999,0.155,-99999,431.33,57.179,374.28,-99999,788.35,-99999,214.28,2.038,100.28,2.503,80.055,0.148,5.874,0,404.052,-0.092,0.636,2.096,3.651,-99999,-99999,-99999,0.254,0.284,0.34,0,3.145,3.75
2006,3,1030,-99999,-99999,44.274,100.345,0.139,-4.983,484.18,64.156,369.39,-99999,902.4,-99999,250.14,2.191,100.27,4.116,70.356,0.244,5.786,0,392.566,0.596,0.652,2.054,3.62,-99999,-99999,-99999,0.258,0.288,0.34,0,3.145,3.75
2006,3,1100,-99999,-99999,47.396,104.251,0.268,-22.135,522.34,69.235,362.04,-99999,970.37,-99999,287.26,4.83,100.22,5.499,61.072,0.352,5.534,0,383.611,1.261,0.719,2.072,3.645,-99999,-99999,-99999,0.26,0.29,0.34,0,3.145,3.75
2006,3,1130,-99999,-99999,64.532,113.342,0.423,-97.897,546.36,72.728,380.03,-99999,995.69,-99999,294.25,7.233,100.17,6.434,52.865,0.454,5.111,0,377.274,1.774,0.802,2.095,3.673,-99999,-99999,-99999,0.264,0.293,0.338,0,3.145,3.75
2006,3,1200,4.585,-99999,110.122,111.859,0.577,-141.543,565.65,78.54,394.8,-99999,1036.8,-99999,288.24,8.483,100.11,7.37,47.379,0.541,4.887,0,373.463,2.529,0.901,2.076,3.656,-99999,-99999,-99999,0.265,0.295,0.338,0,3.145,3.75
2006,3,1230,0.809,-99999,137.533,109.774,0.661,-173.506,432.99,64.14,282.55,-99999,803.83,-99999,295.27,10.057,100.12,6.796,46.172,0.532,4.577,0,372.205,3.007,1.148,2.115,3.707,-99999,-99999,-99999,0.266,0.295,0.336,0,3.145,3.75
2006,3,1300,-99999,-99999,-99999,-99999,0.551,-99999,282.29,41.881,163.11,-99999,538.84,-99999,333.28,6.091,100.19,5.714,53.341,0.428,4.905,0,378.715,2.453,1.386,2.186,3.733,-99999,-99999,-99999,0.268,0.294,0.337,0,3.145,3.75
2006,3,1330,0.154,-99999,55.206,68.912,0.359,-71.021,399.18,57.973,250.67,-99999,747.43,-99999,323.74,4.549,100.2,6.051,52.559,0.445,4.947,0,379.309,3.005,1.554,2.189,3.646,-99999,-99999,-99999,0.268,0.295,0.336,0,3.145,3.75
2006,3,1400,2.812,-99999,150.023,42.391,0.651,-153.732,453.63,70.311,289.31,-99999,821.51,-99999,300.84,8.871,100.23,6.808,35.306,0.639,3.495,0,371.726,3.923,1.997,2.284,3.674,-99999,-99999,-99999,0.269,0.294,0.336,0,3.145,3.75
2006,3,1430,-99999,-99999,-99999,-99999,0.682,-99999,381.37,60.812,224.25,-99999,685.82,-99999,311.31,9.168,100.29,6.595,34.287,0.64,3.342,0,371.72,4.045,2.414,2.363,3.639,-99999,-99999,-99999,0.269,0.294,0.336,0,3.145,3.75
2006,3,1500,1.744,-99999,40.974,82.898,0.643,-300.827,293.7,51.641,145.72,-99999,525.63,-99999,306.37,10.058,100.33,6.138,29.285,0.667,2.763,0,371.85,3.769,2.812,2.536,3.683,-99999,-99999,-99999,0.27,0.295,0.335,0,3.145,3.75
2006,3,1530,-99999,-99999,25.732,48.334,0.554,-476.668,204.13,41.979,69.928,-99999,366.65,-99999,298.15,8.231,100.37,5.54,31.429,0.621,2.844,0,371.938,3.58,3.054,2.698,3.691,-99999,-99999,-99999,0.27,0.294,0.337,0,3.145,3.75
2006,3,1600,0.943,-99999,-99999,47.179,0.551,-99999,114.59,30.27,-3.436,-99999,207.39,-99999,302.5,8.211,100.41,5.13,30.888,0.608,2.715,0,371.86,3.255,3.145,2.821,3.671,-99999,-99999,-99999,0.271,0.296,0.338,0,3.145,3.75
2006,3,1630,-99999,-99999,-99999,-99999,0.398,-99999,34.798,12.707,-59.926,-99999,62.924,-99999,315.08,6.777,100.43,4.236,34.28,0.544,2.83,0,372.504,2.756,3.102,2.931,3.677,-99999,-99999,-99999,0.271,0.293,0.335,0,3.145,3.75
2006,3,1700,-99999,-99999,-99999,-99999,0.231,-99999,0,0,-76.393,-99999,6.2719,-99999,306.84,3.988,100.47,3,41.116,0.447,3.111,0,374.574,2.224,3.016,3.045,3.734,-99999,-99999,-99999,0.27,0.294,0.337,0,3.145,3.75
2006,3,1730,-99999,-99999,-25.199,8.87,0.155,12.06,0,0,-74.505,-99999,0,-99999,329.85,2.96,100.49,1.967,46.623,0.376,3.277,0,376.873,1.657,2.834,3.108,3.766,-99999,-99999,-99999,0.273,0.296,0.339,0,3.145,3.75
2006,3,1800,-99999,-99999,-5.095,-3.644,0.193,19.166,0,0,-72.883,-99999,0,-99999,330.75,2.813,100.49,1.384,49.036,0.344,3.305,0,377.737,1.142,2.593,3.117,3.773,-99999,-99999,-99999,0.271,0.295,0.338,0,3.145,3.75
2006,3,1830,0.956,-99999,-40.64,18.544,0.233,23.618,0,0,-74.934,-99999,0,-99999,315.45,4.661,100.53,1.563,49.388,0.346,3.371,0,376.071,0.809,2.355,3.083,3.761,-99999,-99999,-99999,0.271,0.296,0.338,0,3.145,3.75
2006,3,1900,0.597,-99999,-42.452,16.979,0.301,48.531,0,0,-76.03,-99999,0,-99999,319.35,5.325,100.55,1.88,48.986,0.357,3.42,0,374.785,0.67,2.167,3.036,3.758,-99999,-99999,-99999,0.271,0.297,0.337,0,3.145,3.75
2006,3,1930,0.442,-99999,-33.661,11.59,0.234,24.999,0,0,-74.743,-99999,0,-99999,313.53,4.372,100.57,1.462,50.838,0.334,3.444,0,375.485,0.569,2.021,3.005,3.788,-99999,-99999,-99999,0.271,0.295,0.337,0,3.145,3.75
2006,3,2000,0.541,-99999,-38.025,11.828,0.282,35.578,0,0,-74.5,-99999,0,-99999,308.02,4.472,100.61,1.038,54.777,0.298,3.598,0,376.881,0.371,1.896,2.968,3.812,-99999,-99999,-99999,0.271,0.293,0.34,0,3.145,3.75
2006,3,2030,-99999,-99999,-40.829,13.702,0.293,43.522,0,0,-75.23,-99999,0,-99999,315.88,5.14,100.64,1.078,55.821,0.292,3.677,0,375.863,0.293,1.789,2.915,3.817,-99999,-99999,-99999,0.27,0.295,0.337,0,3.145,3.75
2006,3,2100,0.632,-99999,-40.557,12.479,0.293,44.689,0,0,-74.785,-99999,0,-99999,318.47,4.744,100.67,1.177,56.116,0.292,3.722,0,375.21,0.278,1.708,2.867,3.82,-99999,-99999,-99999,0.269,0.293,0.338,0,3.145,3.75
2006,3,2130,-99999,-99999,-34.14,6.16,0.194,17.193,0,0,-73.81,-99999,0,-99999,314.03,3.78,100.68,0.614,59.847,0.257,3.811,0,375.798,0.206,1.64,2.843,3.846,-99999,-99999,-99999,0.269,0.294,0.338,0,3.145,3.75
2006,3,2200,-99999,-99999,-99999,4.851,0.252,-99999,0,0,-72.301,-99999,0,-99999,344.88,2.922,100.69,0.128,63.509,0.225,3.904,0,377.028,0.123,1.574,2.801,3.849,-99999,-99999,-99999,0.268,0.294,0.339,0,3.145,3.75
2006,3,2230,-99999,-99999,-21.199,-99999,0.062,1.442,0,0,-67.433,-99999,0,-99999,353.42,1.607,100.7,-0.466,66.12,0.2,3.892,0,379.19,-0.006,1.509,2.774,3.867,-99999,-99999,-99999,0.27,0.292,0.34,0,3.145,3.75
2006,3,2300,-99999,-99999,-14.84,-99999,0.069,-11.584,0,0,-67.386,-99999,0,-99999,332.16,1.528,100.71,-1.178,70.016,0.168,3.911,0,380.83,-0.175,1.448,2.746,3.878,-99999,-99999,-99999,0.267,0.29,0.334,0,3.145,3.75
2006,3,2330,-99999,-99999,-99999,-99999,0.04,-99999,0,0,-63.494,-99999,0,-99999,232.66,0.487,100.71,-1.939,73.49,0.141,3.881,0,382.402,-0.446,1.387,2.742,3.908,-99999,-99999,-99999,0.268,0.293,0.339,0,3.145,3.75
2006,3,2400,-0.459,-99999,-99999,-99999,0.079,-99999,0,0,-62.357,-99999,0,-99999,181.79,0.433,100.71,-2.644,75.524,0.123,3.785,0,385.546,-0.486,1.313,2.713,3.911,-99999,-99999,-99999,0.267,0.29,0.337,0,3.145,3.75
2006,4,30,-0.139,-99999,-3.484,-3.412,0.103,-22.743,0,0,-64.14,-99999,0,-99999,172.53,1.599,100.73,-3.011,78.986,0.103,3.851,0,387.195,-0.473,1.258,2.662,3.885,-99999,-99999,-99999,0.266,0.291,0.338,0,3.145,3.75
2006,4,100,-99999,-99999,-3.279,-1.615,0.037,-0.409,0,0,-62.962,-99999,0,-99999,328.59,0.71,100.76,-3.28,78.005,0.106,3.726,0,389.239,-0.501,1.209,2.613,3.858,-99999,-99999,-99999,0.265,0.291,0.338,0,3.145,3.75
2006,4,130,-99999,-99999,-99999,-99999,0.085,-99999,0,0,-61.562,-99999,0,-99999,305.52,0.984,100.77,-2.467,72.349,0.141,3.671,0,386.139,-0.581,1.162,2.587,3.851,-99999,-99999,-99999,0.265,0.291,0.338,0,3.145,3.75
2006,4,200,-99999,-99999,-99999,-99999,0.149,-99999,0,0,-61.587,-99999,0,-99999,332.07,0.724,100.79,-2.935,75.456,0.121,3.697,0,386.508,-0.641,1.105,2.545,3.829,-99999,-99999,-99999,0.262,0.29,0.339,0,3.145,3.75
2006,4,230,-99999,-99999,-99999,-99999,0.099,-99999,0,0,-61.874,-99999,0,-99999,264.84,0.804,100.82,-3.788,80.44,0.09,3.696,0,390.526,-0.676,1.072,2.525,3.831,-99999,-99999,-99999,0.26,0.287,0.336,0,3.145,3.75
2006,4,300,-99999,-99999,33.369,-99999,0.083,9.434,0,0,-62.27,-99999,0,-99999,248.37,0.92,100.85,-3.982,81.848,0.083,3.705,0,390.192,-0.736,1.019,2.49,3.818,-99999,-99999,-99999,0.259,0.286,0.338,0,3.145,3.75
2006,4,330,-99999,-99999,-99999,-99999,0.066,-99999,0,0,-61.431,-99999,0,-99999,336.66,0.717,100.87,-3.796,79.81,0.093,3.663,0,391.432,-0.795,0.97,2.45,3.801,-99999,-99999,-99999,0.26,0.286,0.336,0,3.145,3.75
2006,4,400,-99999,-99999,29.3,1.811,0.053,2.64,0,0,-59.83,-99999,0,-99999,276.57,1.269,100.93,-3.274,76.48,0.113,3.648,0,388.387,-0.884,0.924,2.427,3.802,-99999,-99999,-99999,0.256,0.284,0.337,0,3.145,3.75
2006,4,430,0.368,-99999,-24.659,1.551,0.082,3.145,0,0,-65.53,-99999,0,-99999,221.76,2.229,100.99,-2.257,70.909,0.151,3.647,0,380.038,-0.863,0.886,2.364,3.745,-99999,-99999,-99999,0.254,0.284,0.337,0,3.145,3.75
2006,4,500,0.67,-99999,-16.559,3.143,0.082,6.885,0,0,-60.962,-99999,0,-99999,230.29,1.964,101,-1.803,66.933,0.177,3.559,0,377.564,-0.789,0.858,2.322,3.715,-99999,-99999,-99999,0.254,0.283,0.336,0,3.145,3.75
2006,4,530,-99999,-99999,-99999,-99999,0.078,-99999,0,0,-48.22,-99999,0,-99999,249.7,1.323,101.05,-1.465,64.94,0.193,3.538,0,377.467,-0.776,0.833,2.305,3.724,-99999,-99999,-99999,0.251,0.282,0.338,0,3.145,3.75
2006,4,600,0.811,-99999,20.787,-99999,0.073,3.884,0,0,-44.831,-99999,0,-99999,284.06,1.13,101.07,-2.265,69.986,0.155,3.594,0,379.78,-0.806,0.8,2.289,3.73,-99999,-99999,-99999,0.25,0.283,0.337,0,3.145,3.75
2006,4,630,-99999,-99999,-99999,-99999,0.008,-99999,0,0,-41.265,-99999,0,-99999,162.4,0.951,101.11,-3.052,75.294,0.121,3.645,0,383.406,-0.842,0.779,2.278,3.741,-99999,-99999,-99999,0.25,0.281,0.335,0,3.145,3.75
2006,4,700,-0.478,-99999,-99999,-99999,-99999,-99999,0,0,-39.886,-99999,0,-99999,254.44,0.588,101.13,-3.27,76.394,0.114,3.638,0,386.66,-0.921,0.738,2.244,3.723,-99999,-99999,-99999,0.249,0.281,0.336,0,3.145,3.75
2006,4,730,-0.125,-99999,54.41,-99999,0.061,3.605,14.975,4.417,-30.14,-99999,30.489,-99999,320.26,0.5,101.14,-3.557,77.041,0.108,3.59,0,388.819,-0.966,0.703,2.215,3.712,-99999,-99999,-99999,0.248,0.28,0.332,0,3.145,3.75
2006,4,800,1.161,-99999,9.88,4.045,0.17,13.986,44.827,10.526,-10.966,-99999,80.621,-99999,274.93,3.304,101.19,-0.688,58.723,0.241,3.382,0,376.609,-0.923,0.66,2.145,3.637,-99999,-99999,-99999,0.248,0.278,0.336,0,3.145,3.75
2006,4,830,0.499,-99999,-27.937,22.402,0.187,22.214,67.953,12.338,7.826,-99999,129.15,-99999,283.14,3.892,101.21,0.811,51.076,0.317,3.28,0,374.107,-0.712,0.618,2.078,3.575,-99999,-99999,-99999,0.248,0.279,0.334,0,3.145,3.75
2006,4,900,0.659,-99999,-11.93,16.537,0.116,10.973,97.304,16.351,31.34,-99999,187.94,-99999,264.92,2.186,101.22,1.119,50.879,0.325,3.34,0,374.521,-0.486,0.615,2.069,3.588,-99999,-99999,-99999,0.246,0.279,0.337,0,3.145,3.75
2006,4,930,0.385,-99999,-5.965,20.439,0.127,43.749,124.14,20.019,54.235,-99999,241.62,-99999,255.28,2.174,101.23,1.396,50.259,0.336,3.366,0,375.207,-0.31,0.615,2.053,3.578,-99999,-99999,-99999,0.246,0.278,0.334,0,3.145,3.75
2006,4,1000,-99999,-99999,-99999,22.181,0.246,-99999,148.87,23.606,77.792,-99999,289.51,-99999,294.77,3.524,101.18,1.943,48.211,0.364,3.36,0,375.653,-0.171,0.611,2.018,3.549,-99999,-99999,-99999,0.247,0.281,0.337,0,3.145,3.75
2006,4,1030,1.619,-99999,-99999,38.561,0.308,-99999,208.68,33.279,108.42,-99999,393.26,-99999,300.41,4.468,101.15,2.729,42.857,0.425,3.159,0,374.7,-0.064,0.607,1.987,3.522,-99999,-99999,-99999,0.248,0.28,0.334,0,3.145,3.75
2006,4,1100,-99999,-99999,74.104,65.952,0.417,-54.097,497.44,79.193,321.3,-99999,886.9,-99999,307.16,6.338,101.13,3.98,37.709,0.506,3.037,0,373.39,0.251,0.517,1.849,3.387,-99999,-99999,-99999,0.251,0.282,0.335,0,3.145,3.75
2006,4,1130,1.512,-99999,134.629,60.803,0.533,-98.415,488.92,77.256,312.24,-99999,878.06,-99999,304.26,7.535,101.06,4.847,32.894,0.579,2.817,0,371.832,0.735,0.567,1.857,3.414,-99999,-99999,-99999,0.251,0.283,0.334,0,3.145,3.75
2006,4,1200,-99999,-99999,90.794,69.353,0.472,-75.642,465.62,74.021,296.84,-99999,840.21,-99999,301.67,7.559,101.03,5.263,31.003,0.613,2.734,0,372.615,0.992,0.624,1.885,3.454,-99999,-99999,-99999,0.255,0.287,0.335,0,3.145,3.75
2006,4,1230,0.825,-99999,100.518,62.669,0.473,-65.657,484.03,75.973,314.25,-99999,879.72,-99999,314.28,7.099,100.99,5.581,32.124,0.616,2.898,0,372.26,1.248,0.659,1.876,3.428,-99999,-99999,-99999,0.257,0.286,0.336,0,3.145,3.75
2006,4,1300,0.982,-99999,79.493,55.687,0.476,-84.483,371.29,58.099,224,-99999,684.32,-99999,311.66,7.059,100.97,5.652,30.904,0.63,2.802,0,371.891,1.381,0.724,1.911,3.455,-99999,-99999,-99999,0.26,0.289,0.335,0,3.145,3.75
2006,4,1330,0.735,-99999,77.39,55.372,0.414,-62.398,376.46,59.336,231.45,-99999,691.61,-99999,311.69,6.17,100.91,5.761,30.804,0.636,2.815,0,371.967,1.529,0.76,1.918,3.45,-99999,-99999,-99999,0.261,0.292,0.335,0,3.145,3.75
2006,4,1400,0.93,-99999,43.388,41.917,0.405,-99.019,264.45,41.139,139.17,-99999,493.05,-99999,316.15,6.812,100.94,5.665,30.54,0.634,2.772,0,372.112,1.62,0.827,1.939,3.46,-99999,-99999,-99999,0.264,0.292,0.334,0,3.145,3.75
2006,4,1430,0.496,-99999,8.022,27.444,0.353,-184.644,194.04,31.095,85.475,-99999,368.55,-99999,314.59,5.225,100.95,5.563,30.512,0.63,2.75,0,371.746,1.496,0.878,1.951,3.456,-99999,-99999,-99999,0.266,0.293,0.336,0,3.145,3.75
2006,4,1500,0.973,-99999,-99999,35.045,0.382,-99999,146.91,23.424,51.571,-99999,279.32,-99999,310.29,5.456,100.98,5.573,29.674,0.638,2.675,0,371.655,1.742,0.977,1.95,3.439,-99999,-99999,-99999,0.266,0.296,0.334,0,3.145,3.75
2006,4,1530,-99999,-99999,-99999,17.682,0.31,-99999,87.017,14.457,13.18,-99999,167.55,-99999,316.22,4.865,101.01,5.205,30.048,0.619,2.639,0,371.787,1.757,1.151,1.979,3.446,-99999,-99999,-99999,0.268,0.295,0.334,0,3.145,3.75
2006,4,1600,0.664,-99999,-28.86,15.234,0.26,70.045,59.6,11.269,-20.952,-99999,115.34,-99999,329.98,4.29,101.03,4.598,31.756,0.579,2.673,0,372.262,1.602,1.283,2.013,3.442,-99999,-99999,-99999,0.27,0.295,0.336,0,3.145,3.75
2006,4,1630,0.508,-99999,-36.519,15.76,0.244,40.71,25.811,5.752,-50.43,-99999,50.648,-99999,320.94,4.103,101.05,3.915,32.666,0.544,2.62,0,372.565,1.335,1.374,2.063,3.442,-99999,-99999,-99999,0.268,0.295,0.338,0,3.145,3.75
2006,4,1700,-99999,-99999,-99999,-99999,0.126,-99999,0,0,-66.825,-99999,0,-99999,305.79,2.52,101.06,2.87,35.574,0.484,2.65,0,373.905,0.922,1.403,2.119,3.458,-99999,-99999,-99999,0.269,0.296,0.338,0,3.145,3.75
2006,4,1730,-99999,-99999,-6.465,1.434,0.072,4.291,0,0,-61.884,-99999,0,-99999,233.47,1.461,101.06,2.461,37.088,0.459,2.683,0,374.746,0.278,1.339,2.16,3.464,-99999,-99999,-99999,0.269,0.293,0.338,0,3.145,3.75
2006,4,1800,0.944,-99999,-29.76,8.109,0.078,1.441,0,0,-59.578,-99999,0,-99999,264.48,2.083,101.09,3.121,32.884,0.513,2.492,0,373.798,0.047,1.219,2.154,3.428,-99999,-99999,-99999,0.269,0.294,0.338,0,3.145,3.75
2006,4,1830,-99999,-99999,-99999,-99999,0.051,-99999,0,0,-53.743,-99999,0,-99999,312.98,2.057,101.11,1.972,37.706,0.44,2.633,0,377.984,0.054,1.138,2.155,3.425,-99999,-99999,-99999,0.269,0.295,0.337,0,3.145,3.75
2006,4,1900,-99999,-99999,-11.091,-99999,0.077,-2.148,0,0,-54.94,-99999,0,-99999,275.24,1.101,101.1,0.09,47.637,0.323,2.905,0,382.592,-0.166,1.098,2.175,3.456,-99999,-99999,-99999,0.269,0.293,0.339,0,3.145,3.75
2006,4,1930,-99999,-99999,-99999,-99999,0.11,-99999,0,0,-54.926,-99999,0,-99999,210.88,0.954,101.11,-0.361,53.253,0.28,3.143,0,386.621,-0.325,1.053,2.173,3.46,-99999,-99999,-99999,0.267,0.293,0.338,0,3.145,3.75
2006,4,2000,-99999,-99999,-99999,-99999,0.049,-99999,0,0,-43.259,-99999,0,-99999,431.13,0.409,101.09,-1.591,59.292,0.221,3.198,0,387.977,-0.341,0.998,2.152,3.451,-99999,-99999,-99999,0.268,0.293,0.338,0,3.145,3.75
2006,4,2030,-99999,-99999,-99999,-99999,0.039,-99999,0,0,-42.114,-99999,0,-99999,397.79,0.6,101.1,-2.107,63.919,0.19,3.319,0,393.027,-0.33,0.977,2.149,3.45,-99999,-99999,-99999,0.269,0.295,0.34,0,3.145,3.75
2006,4,2100,-99999,-99999,-99999,-99999,0.034,-99999,0,0,-40.57,-99999,0,-99999,237.92,0.216,101.07,-1.629,61.268,0.21,3.297,0,394.308,-0.341,0.966,2.149,3.45,-99999,-99999,-99999,0.268,0.292,0.339,0,3.145,3.75
2006,4,2130,-99999,-99999,-99999,-99999,0.034,-99999,0,0,-43.178,-99999,0,-99999,313.05,0.443,101.05,-3.008,73.327,0.131,3.564,0,405.025,-0.368,0.948,2.137,3.443,-99999,-99999,-99999,0.268,0.292,0.341,0,3.145,3.75
2006,4,2200,-99999,-99999,-99999,-99999,0.069,-99999,0.573,3.081,-36.267,-99999,0,-99999,198.3,1.102,101.08,-1.791,73.01,0.145,3.884,0,400.638,-0.382,0.932,2.126,3.434,-99999,-99999,-99999,0.27,0.29,0.338,0,3.145,3.75
2006,4,2230,-99999,-99999,-99999,-99999,0.068,-99999,0,0,-33.011,-99999,0,-99999,209.85,0.46,101.09,-2.344,72.954,0.139,3.724,0,403.142,-0.32,0.922,2.116,3.423,-99999,-99999,-99999,0.265,0.292,0.34,0,3.145,3.75
2006,4,2300,-99999,-99999,-99999,-99999,0.037,-99999,0,0,-33.819,-99999,0,-99999,312.37,0.689,101.11,-2.333,71.384,0.148,3.646,0,406.725,-0.335,0.909,2.106,3.418,-99999,-99999,-99999,0.266,0.29,0.341,0,3.145,3.75
2006,4,2330,-0.657,-99999,1.354,-99999,0.046,-3.237,0.122,2.062,-32.28,-99999,0,-99999,339.58,1.255,101.12,-2.215,70.964,0.152,3.656,0,404.204,-0.369,0.9,2.1,3.418,-99999,-99999,-99999,0.265,0.29,0.34,0,3.145,3.75
2006,4,2400,-99999,-99999,-25.145,12.705,0.084,5.712,0.95,3.119,-37.443,-99999,0,-99999,344.81,2.5,101.11,-0.163,55.962,0.266,3.352,0,385.36,-0.337,0.87,2.058,3.37,-99999,-99999,-99999,0.264,0.29,0.34,0,3.145,3.75
2006,5,30,-99999,-99999,-8.522,3.879,0.059,5.21,0,0,-36.536,-99999,0,-99999,430.33,1.157,101.09,-0.412,57.092,0.255,3.359,0,384.102,-0.31,0.854,2.053,3.371,-99999,-99999,-99999,0.262,0.29,0.339,0,3.145,3.75
2006,5,100,-99999,-99999,-99999,-99999,0.036,-99999,0,0,-39.528,-99999,0,-99999,374.34,1.582,101.1,-1.359,61.999,0.21,3.403,0,390.877,-0.352,0.853,2.056,3.385,-99999,-99999,-99999,0.262,0.291,0.337,0,3.145,3.75
2006,5,130,-99999,-99999,-99999,9.68,0.078,-99999,0,0,-33.961,-99999,0,-99999,337.1,1.592,101.11,-1.915,65.22,0.185,3.435,0,396.161,-0.368,0.85,2.063,3.4,-99999,-99999,-99999,0.262,0.288,0.339,0,3.145,3.75
2006,5,200,-99999,-99999,-99999,-99999,0.13,-99999,0,0,-27.147,-99999,0,-99999,423.89,1.101,101.14,-2.383,68.747,0.16,3.497,0,397.696,-0.382,0.83,2.055,3.397,-99999,-99999,-99999,0.261,0.289,0.339,0,3.145,3.75
